,Manufacturer Identification Number,Model Identification Numer,No. Of Driving Axles,max. Length,max. Width,max. Height,max. Gross Vehicle Weight,Manufacturer,Commercial Name,Type,Wheelbase,Power/Weight Ratio,Seats,Fuel Code,max. Top Speed,Fuel Type
73112,8252,AAU,1.0,4520.0,1720.0,1425.0,1790,HYUNDAI,Elantra,XD,2610.0,0.05688954562246029,5.0,1,182.0,PETROL
73113,8252,AAV,1.0,4520.0,1720.0,1425.0,1835,HYUNDAI,Elantra,XD,2610.0,0.0749732238486255,5.0,1,208.0,PETROL
73115,8252,AAX,1.0,4800.0,1832.0,1475.0,2130,HYUNDAI,"Sonata,Sonica",NF,2730.0,0.10319117208470027,5.0,1,230.0,PETROL
73116,8252,AAY,1.0,4325.0,1830.0,1730.0,2050,HYUNDAI,TUCSON,JM,2630.0,0.06582278481012659,5.0,1,180.0,PETROL
73119,8252,ABB,2.0,4325.0,1830.0,1730.0,2140,HYUNDAI,TUCSON,JM,2630.0,0.06265060240963856,5.0,1,174.0,PETROL
73120,8252,ABC,2.0,4325.0,1830.0,1730.0,2190,HYUNDAI,TUCSON,JM,2630.0,0.07541654486992108,5.0,1,180.0,PETROL
73123,8252,ABF,1.0,4050.0,1740.0,1685.0,1820,HYUNDAI,Hyundai Matrix,FC,2600.0,0.05533309064433928,5.0,1,170.0,PETROL
73124,8252,ABG,1.0,4050.0,1740.0,1685.0,1840,HYUNDAI,Hyundai Matrix,FC,2600.0,0.0641025641025641,5.0,1,184.0,PETROL
73126,8252,ABI,1.0,4045.0,1695.0,1475.0,1600,HYUNDAI,ACCENT,MC,2500.0,0.05860503508047875,5.0,1,177.0,PETROL
73127,8252,ABJ,1.0,4045.0,1695.0,1475.0,1600,HYUNDAI,ACCENT,MC,2500.0,0.06768468840280643,5.0,1,190.0,PETROL
73129,8252,ABL,1.0,5120.0,1870.0,1475.0,2505,HYUNDAI,CENTENNIAL,LZ,2840.0,0.09272467902995721,5.0,1,230.0,PETROL
73130,8252,ABM,1.0,4695.0,1840.0,1760.0,2450,HYUNDAI,Trajet,FO,2830.0,0.06578606578606579,7.0,1,192.0,PETROL
73132,8252,ABO,1.0,4695.0,1840.0,1760.0,2410,HYUNDAI,Trajet,FO,2830.0,0.05471447543160691,7.0,1,183.0,PETROL
73133,8252,ABP,1.0,4695.0,1840.0,1760.0,2450,HYUNDAI,Trajet,FO,2830.0,0.06526806526806526,7.0,1,192.0,PETROL
73134,8252,ABQ,1.0,4395.0,1760.0,1330.0,1700,HYUNDAI,Coupe,GK,2530.0,0.05643092707951631,4.0,1,185.0,PETROL
73135,8252,ABR,1.0,4395.0,1760.0,1330.0,1740,HYUNDAI,Coupe,GK,2530.0,0.07342657342657342,4.0,1,208.0,PETROL
73136,8252,ABS,1.0,4395.0,1760.0,1330.0,1760,HYUNDAI,Coupe,GK,2530.0,0.08418891170431211,4.0,1,220.0,PETROL
73140,8252,ABW,1.0,4895.0,1865.0,1490.0,2220,HYUNDAI,Grandeur,TG,2780.0,0.09810036858519988,5.0,1,237.0,PETROL
73141,8252,ABX,1.0,3825.0,1665.0,1495.0,1440,HYUNDAI,Getz,TB,2455.0,0.04511970534069982,5.0,1,150.0,PETROL
73142,8252,ABY,1.0,3825.0,1665.0,1495.0,1540,HYUNDAI,Getz,TB,2455.0,0.061259706643658325,5.0,1,170.0,PETROL
73143,8252,ABZ,1.0,3825.0,1665.0,1495.0,1540,HYUNDAI,Getz,TB,2455.0,0.06718346253229975,5.0,1,180.0,PETROL
73155,8252,ACL,1.0,4395.0,1760.0,1330.0,1760,HYUNDAI,Coupe,GK,2530.0,0.08276333789329686,4.0,1,220.0,PETROL
73156,8252,ACM,1.0,4245.0,1775.0,1480.0,1720,HYUNDAI,"i 30,i 30,i 30 CW",FD,2650.0,0.05842185128983308,5.0,1,185.0,PETROL
73157,8252,ACN,1.0,4245.0,1775.0,1480.0,1720,HYUNDAI,"i 30,i 30,i 30 CW",FD,2650.0,0.06069802731411229,5.0,1,187.0,PETROL
73158,8252,ACO,1.0,4475.0,1775.0,1565.0,1840,HYUNDAI,"i 30 CW,i 30,i 30,i 30 CW",FD,2700.0,0.06289308176100629,5.0,1,188.0,PETROL
73159,8252,ACP,1.0,4245.0,1775.0,1480.0,1740,HYUNDAI,"i 30,i 30 CW",FD,2650.0,0.06774557771923222,5.0,1,192.0,PETROL
73160,8252,ACQ,1.0,4475.0,1775.0,1565.0,1900,HYUNDAI,"i 30 CW,i 30,i 30,i 30 CW",FD,2700.0,0.0744153082919915,5.0,1,205.0,PETROL
73167,8252,ACX,1.0,4475.0,1775.0,1565.0,1840,HYUNDAI,"i 30 CW,i 30,i 30,i 30 CW",FD,2700.0,0.06881243063263041,5.0,1,192.0,PETROL
73170,8252,ADA,1.0,4800.0,1832.0,1475.0,2030,HYUNDAI,"Sonata,Sonica,NF Sonata",NF,2730.0,0.07590966122961104,5.0,1,207.0,PETROL
73171,8252,ADB,1.0,4800.0,1832.0,1475.0,2030,HYUNDAI,"Sonata,Sonica,NF Sonata",NF,2730.0,0.07977563103770645,5.0,1,213.0,PETROL
73172,8252,ADC,1.0,4800.0,1832.0,1475.0,2130,HYUNDAI,"Sonata,Sonica,NF Sonata",NF,2730.0,0.10836277974087162,5.0,1,230.0,PETROL
73179,8252,ADJ,1.0,4800.0,1832.0,1475.0,2030,HYUNDAI,"Sonata,Sonica,NF Sonata",NF,2730.0,0.07465495608531995,5.0,1,207.0,PETROL
73189,8252,ADT,1.0,4660.0,1890.0,1760.0,2505,HYUNDAI,Santa Fe,CM,2700.0,0.0712496521013081,7.0,1,190.0,PETROL
73192,8252,ADW,2.0,4660.0,1890.0,1760.0,2505,HYUNDAI,Santa Fe,CM,2700.0,0.06795858773559862,7.0,1,190.0,PETROL
73195,8252,ADZ,1.0,4660.0,1890.0,1760.0,2505,HYUNDAI,Santa Fe,CM,2700.0,0.07252124645892351,5.0,1,190.0,PETROL
73196,8252,AEA,2.0,4660.0,1890.0,1760.0,2505,HYUNDAI,Santa Fe,CM,2700.0,0.06870638754696726,5.0,1,190.0,PETROL
73197,8252,AEB,1.0,4910.0,1850.0,1490.0,2220,HYUNDAI,Grandeur,TG,2780.0,0.11059640995946729,5.0,1,232.0,PETROL
73202,8252,AEG,1.0,4410.0,1820.0,1655.0,1980,HYUNDAI,"TUCSON,ix35",LM,2640.0,0.07899934167215274,5.0,1,184.0,PETROL
73203,8252,AEH,2.0,4410.0,1820.0,1655.0,2030,HYUNDAI,"TUCSON,ix35",LM,2640.0,0.07547169811320754,5.0,1,182.0,PETROL
73208,8252,AEM,1.0,4630.0,1865.0,1385.0,1920,HYUNDAI,GENESIS Coupe,BK20,2820.0,0.09905362776025237,4.0,1,223.0,PETROL
73209,8252,AEN,1.0,4630.0,1865.0,1385.0,1930,HYUNDAI,GENESIS Coupe,BK38,2820.0,0.13816604708798016,4.0,1,240.0,PETROL
73210,8252,AEO,2.0,4410.0,1820.0,1655.0,2050,HYUNDAI,"TUCSON,ix35",LM,2640.0,0.07920792079207921,5.0,1,185.0,PETROL
73216,8252,AEU,1.0,4370.0,1700.0,1457.0,1560,HYUNDAI,ACCENT,RB,2570.0,0.06837606837606838,5.0,1,185.0,PETROL
73217,8252,AEV,1.0,4370.0,1700.0,1457.0,1560,HYUNDAI,ACCENT,RB,2570.0,0.07863247863247863,5.0,1,190.0,PETROL
73219,8252,AEX,1.0,4220.0,1790.0,1399.0,1700,HYUNDAI,Veloster,FS,2650.0,0.07817836812144212,4.0,1,201.0,PETROL
73220,8252,AEY,1.0,4770.0,1815.0,1470.0,2030,HYUNDAI,i40,VF,2770.0,0.06479057591623037,4.0,1,195.0,PETROL
73221,8252,AEZ,1.0,4775.0,1815.0,1470.0,2030,HYUNDAI,i40,VF,2770.0,0.06426484907497566,5.0,1,195.0,PETROL
73222,8252,AFA,1.0,4550.0,1775.0,1445.0,1800,HYUNDAI,Elantra,MD,2700.0,0.07427258805513016,5.0,1,200.0,PETROL
73223,8252,AFB,1.0,4985.0,1890.0,1485.0,2280,HYUNDAI,GENESIS,BH,2935.0,0.13165640888413166,5.0,1,240.0,PETROL
73224,8252,AFC,1.0,5160.0,1890.0,1490.0,2420,HYUNDAI,EQUUS or CENTENNIAL,VI,3045.0,0.12082514734774066,5.0,1,240.0,PETROL
73225,8252,AFD,1.0,5160.0,1890.0,1490.0,2510,HYUNDAI,EQUUS or CENTENNIAL,VI,3045.0,0.14860098753820833,5.0,1,240.0,PETROL
73226,8252,AFE,1.0,4220.0,1790.0,1399.0,1700,HYUNDAI,Veloster,FS,2650.0,0.0739047619047619,4.0,1,195.0,PETROL
73227,8252,AFF,1.0,4770.0,1815.0,1470.0,2080,HYUNDAI,i40,VF,2770.0,0.08214849921011058,5.0,1,212.0,PETROL
73230,8252,AFI,1.0,4770.0,1815.0,1470.0,2080,HYUNDAI,i40,VF,2770.0,0.08256589393458241,4.0,1,212.0,PETROL
73234,8252,AFM,1.0,4745.0,1815.0,1470.0,1980,HYUNDAI,i40,VF,2770.0,0.06543291473892927,5.0,1,197.0,PETROL
73235,8252,AFN,1.0,4740.0,1815.0,1470.0,2030,HYUNDAI,i40,VF,2770.0,0.08384,5.0,1,213.0,PETROL
73238,8252,AFQ,1.0,4630.0,1865.0,1385.0,1950,HYUNDAI,GENESIS Coupe,BK20,2820.0,0.12449922958397534,4.0,1,236.0,PETROL
73239,8252,AFR,1.0,4630.0,1865.0,1385.0,1970,HYUNDAI,GENESIS Coupe,BK38,2820.0,0.1536144578313253,4.0,1,260.0,PETROL
73240,8252,AFS,1.0,4250.0,1805.0,1405.0,1750,HYUNDAI,Veloster,FS,2650.0,0.09909584086799277,4.0,1,214.0,PETROL
73241,8252,AFV,2.0,4915.0,1885.0,1685.0,2600,HYUNDAI,Grand Santa Fe,DM,2800.0,0.09974937343358396,7.0,1,207.0,PETROL
73244,8252,AFY,1.0,4410.0,1820.0,1650.0,1980,HYUNDAI,"TUCSON,ix35",LM,2640.0,0.07439104674127715,5.0,1,185.0,PETROL
73245,8252,AFZ,2.0,4410.0,1820.0,1650.0,2030,HYUNDAI,"TUCSON,ix35",LM,2640.0,0.0710691823899371,5.0,1,184.0,PETROL
73247,8252,AGB,1.0,4690.0,1880.0,1675.0,2510,HYUNDAI,Santa Fe,DM,2700.0,0.07997731140102099,7.0,1,190.0,PETROL
73248,8252,AGC,2.0,4690.0,1880.0,1675.0,2510,HYUNDAI,Santa Fe,DM,2700.0,0.07650569723277266,7.0,1,190.0,PETROL
73253,8252,AGH,1.0,4410.0,1820.0,1655.0,2250,HYUNDAI,"TUCSON,ix35",LMFC,2640.0,0.027589796980739198,5.0,15,160.0,HYDROGEN
73254,8252,AGI,1.0,4370.0,1700.0,1457.0,1560,HYUNDAI,ACCENT,RB,2570.0,0.06360120326600774,5.0,1,190.0,PETROL
73255,8252,AGJ,1.0,4990.0,1890.0,1480.0,2470,HYUNDAI,GENESIS,DH,3010.0,0.09070631970260223,5.0,1,230.0,PETROL
73256,8252,AGK,2.0,4990.0,1890.0,1480.0,2520,HYUNDAI,GENESIS,DH,3010.0,0.08745519713261649,5.0,1,230.0,PETROL
73257,8252,AGL,1.0,4990.0,1890.0,1480.0,2470,GENESIS,"G80, Genesis G80,GENESIS",DH,3010.0,0.1145679012345679,5.0,1,240.0,PETROL
73258,8252,AGM,2.0,4990.0,1890.0,1480.0,2520,GENESIS,"G80, Genesis G80,GENESIS",DH,3010.0,0.11021377672209026,5.0,1,240.0,PETROL
73260,8252,AGO,1.0,4775.0,1815.0,1470.0,2080,HYUNDAI,i40,VF,2770.0,0.07455329636475662,5.0,1,210.0,PETROL
73262,8252,AGQ,1.0,4745.0,1815.0,1470.0,2040,HYUNDAI,i40,VF,2770.0,0.07567229518449031,5.0,1,212.0,PETROL
73267,8252,AGV,1.0,4480.0,1850.0,1655.0,2080,HYUNDAI,"TUCSON,ix35",TL,2670.0,0.07199242185033154,5.0,1,186.0,PETROL
73268,8252,AGW,2.0,4475.0,1850.0,1655.0,2120,HYUNDAI,"TUCSON,ix35",TL,2670.0,0.0704791344667697,5.0,1,184.0,PETROL
73271,8252,AGZ,1.0,4700.0,1880.0,1675.0,2510,HYUNDAI,Santa Fe,DM,2700.0,0.07705192629815745,7.0,1,200.0,PETROL
73272,8252,AHA,2.0,4700.0,1880.0,1675.0,2510,HYUNDAI,Santa Fe,DM,2700.0,0.0736392742796158,7.0,1,200.0,PETROL
73277,8252,AHF,1.0,4570.0,1800.0,1450.0,1800,HYUNDAI,Elantra,AD,2700.0,0.06924493554327808,5.0,1,200.0,PETROL
73278,8252,AHG,1.0,4570.0,1800.0,1450.0,1820,HYUNDAI,Elantra,AD,2700.0,0.08107129931234165,5.0,1,207.0,PETROL
73280,8252,AHI,1.0,4480.0,1850.0,1655.0,2140,HYUNDAI,"TUCSON,ix35",TL,2670.0,0.07948639559767655,5.0,1,201.0,PETROL
73281,8252,AHJ,2.0,4480.0,1850.0,1655.0,2200,HYUNDAI,"TUCSON,ix35",TL,2670.0,0.07674144037780402,5.0,1,201.0,PETROL
73282,8252,AHL,1.0,4470.0,1820.0,1450.0,1880,HYUNDAI,IONIQ,AE,2700.0,0.016420361247947456,5.0,4,165.0,ELECTRIC
73283,8252,AHM,1.0,4470.0,1820.0,1450.0,1870,HYUNDAI,IONIQ,AE,2700.0,0.051539491298527446,5.0,8,185.0,PETROL
73285,8252,AHO,1.0,4570.0,1800.0,1440.0,1840,HYUNDAI,Elantra,AD,2700.0,0.10221465076660988,5.0,1,210.0,PETROL
73286,8252,AHP,1.0,5205.0,1915.0,1495.0,2600,GENESIS,"G90,Genesis G90",HI,3160.0,0.12252252252252252,5.0,1,240.0,PETROL
73287,8252,AHQ,2.0,5205.0,1915.0,1495.0,2670,GENESIS,"G90,Genesis G90",HI,3160.0,0.11877729257641921,5.0,1,240.0,PETROL
73288,8252,AHR,1.0,5205.0,1915.0,1495.0,2520,GENESIS,"G90,Genesis G90",HI,3160.0,0.1063231850117096,5.0,1,240.0,PETROL
73289,8252,AHS,2.0,5205.0,1915.0,1495.0,2590,GENESIS,"G90,Genesis G90",HI,3160.0,0.10294784580498866,5.0,1,240.0,PETROL
73290,8252,AHT,1.0,5205.0,1915.0,1495.0,2630,GENESIS,"G90,Genesis G90",HI,3160.0,0.13674832962138084,5.0,1,240.0,PETROL
73291,8252,AHU,2.0,5205.0,1915.0,1495.0,2700,GENESIS,"G90,Genesis G90",HI,3160.0,0.1326133909287257,5.0,1,240.0,PETROL
73295,8252,AHY,1.0,4165.0,1800.0,1550.0,1775,HYUNDAI,"Kona, Kauai",OS,2600.0,0.06463459419757621,5.0,1,181.0,PETROL
73296,8252,AHZ,2.0,4165.0,1800.0,1550.0,1910,HYUNDAI,"Kona, Kauai",OS,2600.0,0.08549819138441302,5.0,1,205.0,PETROL
73297,8252,AIA,1.0,4685.0,1850.0,1400.0,2150,GENESIS,"G70, Genesis G70",IK,2835.0,0.10616929698708752,5.0,1,240.0,PETROL
73298,8252,AIB,2.0,4685.0,1850.0,1400.0,2150,GENESIS,"G70, Genesis G70",IK,2835.0,0.10416666666666667,5.0,1,240.0,PETROL
73299,8252,AIC,1.0,4685.0,1850.0,1400.0,2150,GENESIS,"G70, Genesis G70",IK,2835.0,0.10272596843615495,5.0,1,240.0,PETROL
73300,8252,AID,2.0,4685.0,1850.0,1400.0,2150,GENESIS,"G70, Genesis G70",IK,2835.0,0.10078828828828829,5.0,1,240.0,PETROL
73302,8252,AIF,2.0,4770.0,1890.0,1680.0,2452,HYUNDAI,Santa Fe,TM,2765.0,0.07302013422818791,7.0,1,195.0,PETROL
73311,8252,AIO,1.0,4180.0,1800.0,1570.0,2170,HYUNDAI,"Kona, Kauai",OS,2600.0,0.015651201788708775,5.0,4,167.0,ELECTRIC
73312,8252,AIP,1.0,4180.0,1800.0,1570.0,2020,HYUNDAI,"Kona, Kauai",OS,2600.0,0.01586333129957291,5.0,4,155.0,ELECTRIC
73313,8252,AIQ,1.0,4670.0,1860.0,1630.0,2340,HYUNDAI,NEXO,FE,2790.0,0.016675351745700884,5.0,15,179.0,HYDROGEN
73510,8253,AAA,1.0,4735.0,1805.0,1480.0,2020,KIA,"Magentis,Optima,MG",GE,2720.0,0.08692913385826771,5.0,1,220.0,PETROL
73511,8253,AAB,1.0,4735.0,1805.0,1480.0,1980,KIA,"Magentis,Optima,MG",GE,2720.0,0.06953099376844867,5.0,1,208.0,PETROL
73512,8253,AAC,1.0,4250.0,1695.0,1470.0,1600,KIA,"JB,RIO,JB od.RIO",DE,2500.0,0.059414225941422594,5.0,1,177.0,PETROL
73513,8253,AAD,1.0,4250.0,1695.0,1470.0,1600,KIA,"JB,RIO,JB od.RIO",DE,2500.0,0.06861924686192468,5.0,1,190.0,PETROL
73515,8253,AAF,1.0,4025.0,1695.0,1470.0,1600,KIA,"JB,RIO,JB od.RIO",DE,2500.0,0.05867768595041322,5.0,1,173.0,PETROL
73516,8253,AAG,1.0,4025.0,1695.0,1470.0,1600,KIA,"JB,RIO,JB od.RIO",DE,2500.0,0.06776859504132231,5.0,1,188.0,PETROL
73518,8253,AAI,1.0,4493.0,1748.0,1650.0,1830,KIA,Kia RS od.Kia Carens,FC,2560.0,0.05373342637822749,5.0,1,170.0,PETROL
73519,8253,AAJ,1.0,4493.0,1748.0,1650.0,1905,KIA,Kia RS od.Kia Carens,FC,2560.0,0.06233243967828418,5.0,1,177.0,PETROL
73520,8253,AAK,1.0,4493.0,1748.0,1650.0,1905,KIA,Kia RS od.Kia Carens,FC,2560.0,0.061958694203864094,6.0,1,177.0,PETROL
73523,8253,AAN,1.0,4493.0,1748.0,1650.0,1910,KIA,Kia RS od.Kia Carens,FC,2560.0,0.06786427145708583,5.0,1,185.0,PETROL
73524,8253,AAO,1.0,4493.0,1748.0,1650.0,1910,KIA,Kia RS od.Kia Carens,FC,2560.0,0.06746031746031746,6.0,1,185.0,PETROL
73525,8253,AAP,1.0,3580.0,1595.0,1480.0,1350,KIA,"PICANTO,SA",BA,2370.0,0.049281314168377825,4.0,1,154.0,PETROL
73526,8253,AAQ,1.0,3580.0,1595.0,1480.0,1350,KIA,"PICANTO,SA",BA,2370.0,0.04892966360856269,5.0,1,154.0,PETROL
73527,8253,AAR,1.0,3495.0,1595.0,1480.0,1350,KIA,"PICANTO,SA",BA,2370.0,0.04653567735263702,4.0,1,150.0,PETROL
73528,8253,AAS,1.0,3495.0,1595.0,1480.0,1350,KIA,"PICANTO,SA",BA,2370.0,0.04620123203285421,5.0,1,150.0,PETROL
73531,8253,AAV,1.0,4480.0,1735.0,1470.0,1740,KIA,Kia LD/Kia Cerato,FE,2610.0,0.05929919137466307,5.0,1,186.0,PETROL
73532,8253,AAW,1.0,4340.0,1735.0,1470.0,1753,KIA,Kia LD/Kia Cerato,FE,2610.0,0.058377558756633814,5.0,1,186.0,PETROL
73533,8253,AAX,1.0,4500.0,1735.0,1470.0,1820,KIA,Kia LD/Kia Cerato;LD / Ce,FE,2610.0,0.07723427730783376,5.0,1,208.0,PETROL
73534,8253,AAY,1.0,4340.0,1735.0,1470.0,1809,KIA,Kia LD/Kia Cerato,FE,2610.0,0.07653061224489796,5.0,1,208.0,PETROL
73537,8253,ABB,1.0,4350.0,1840.0,1730.0,2050,KIA,"KM,Sportage,KM or Sportag",JE,2630.0,0.0658853341780171,5.0,1,180.0,PETROL
73538,8253,ABC,2.0,4350.0,1840.0,1730.0,2140,KIA,"KM,Sportage,KM or Sportag",JE,2630.0,0.06266947875866224,5.0,1,174.0,PETROL
73539,8253,ABD,2.0,4350.0,1840.0,1730.0,2170,KIA,"KM,Sportage,KM or Sportag",JE,2630.0,0.07559331966012306,5.0,1,180.0,PETROL
73546,8253,ABK,1.0,4810.0,1985.0,1815.0,2785,KIA,"Carnival,Sedona,VQ",MB,2890.0,0.06597057427622212,7.0,1,192.0,PETROL
73550,8253,ABO,1.0,4545.0,1820.0,1720.0,2155,KIA,"Carens,UN",FG,2700.0,0.06643685365089314,7.0,1,190.0,PETROL
73553,8253,ABR,1.0,4500.0,1735.0,1470.0,1760,KIA,Kia LD/Kia Cerato;LD / Ce,FE,2610.0,0.06825938566552901,5.0,1,194.0,PETROL
73554,8253,ABS,1.0,5000.0,1850.0,1485.0,2265,KIA,"Opirus,GH",LD,2800.0,0.10813793103448276,5.0,1,230.0,PETROL
73555,8253,ABT,2.0,4590.0,1885.0,1805.0,2550,KIA,Kia BL od.Sorento,JC,2710.0,0.08899755501222494,5.0,1,190.0,PETROL
73557,8253,ABV,1.0,3580.0,1595.0,1480.0,1350,KIA,"PICANTO,SA",BA,2370.0,0.04766839378238342,4.0,1,150.0,PETROL
73558,8253,ABW,1.0,3580.0,1595.0,1480.0,1350,KIA,"PICANTO,SA",BA,2370.0,0.047325102880658436,5.0,1,150.0,PETROL
73559,8253,ABX,1.0,4800.0,1805.0,1480.0,1980,KIA,"Magentis,Optima,MG",GE,2720.0,0.07786357786357787,5.0,1,210.0,PETROL
73560,8253,ABY,1.0,4500.0,1735.0,1470.0,1760,KIA,LD / Cerato,FE,2610.0,0.07053469852104664,5.0,1,194.0,PETROL
73563,8253,ACB,1.0,4800.0,1805.0,1480.0,2020,KIA,"Magentis,Optima,MG",GE,2720.0,0.08836341008089608,5.0,1,220.0,PETROL
73565,8253,ACD,1.0,4105.0,1785.0,1660.0,1700,KIA,SOUL,AM,2550.0,0.07226107226107226,5.0,1,177.0,PETROL
73568,8253,ACG,1.0,4545.0,1820.0,1700.0,1885,KIA,"Carens,UN",FG,2700.0,0.06576271186440678,5.0,1,178.0,PETROL
73571,8253,ACJ,1.0,4685.0,1885.0,1710.0,2510,KIA,Sorento,XM,2700.0,0.07184956497333708,7.0,1,190.0,PETROL
73572,8253,ACK,2.0,4685.0,1885.0,1710.0,2510,KIA,Sorento,XM,2700.0,0.06950855281020907,7.0,1,190.0,PETROL
73577,8253,ACP,1.0,4105.0,1785.0,1660.0,1680,KIA,SOUL,AM,2550.0,0.0742811501597444,4.0,1,177.0,PETROL
73583,8253,ACV,1.0,4105.0,1785.0,1610.0,1700,KIA,SOUL,AM,2550.0,0.0746987951807229,4.0,1,177.0,PETROL
73585,8253,ACX,1.0,4545.0,1820.0,1650.0,1885,KIA,"Carens,UN",FG,2700.0,0.06413793103448276,5.0,1,178.0,PETROL
73588,8253,ADA,1.0,4685.0,1885.0,1710.0,2470,KIA,Sorento,XM,2700.0,0.07260351673284175,5.0,1,190.0,PETROL
73589,8253,ADB,2.0,4685.0,1885.0,1710.0,2470,KIA,Sorento,XM,2700.0,0.07021393307734504,5.0,1,190.0,PETROL
73594,8253,ADG,1.0,4685.0,1885.0,1710.0,2510,KIA,Sorento,XM,2700.0,0.07366906474820144,7.0,1,190.0,PETROL
73595,8253,ADH,2.0,4685.0,1885.0,1710.0,2510,KIA,Sorento,XM,2700.0,0.07121001390820585,7.0,1,190.0,PETROL
73600,8253,ADM,1.0,4440.0,1855.0,1645.0,1980,KIA,"Sportage,SL",SL,2640.0,0.07899934167215274,5.0,1,184.0,PETROL
73601,8253,ADN,2.0,4440.0,1855.0,1645.0,2030,KIA,"Sportage,SL",SL,2640.0,0.07547169811320754,5.0,1,182.0,PETROL
73604,8253,ADQ,1.0,4845.0,1830.0,1455.0,2000,KIA,OPTIMA,TF,2795.0,0.0775392502403076,5.0,1,210.0,PETROL
73605,8253,ADR,1.0,3595.0,1595.0,1480.0,1340,KIA,"Picanto, Morning",TA,2385.0,0.05271317829457364,5.0,1,153.0,PETROL
73606,8253,ADS,1.0,3595.0,1595.0,1480.0,1431,KIA,"Picanto, Morning",TA,2385.0,0.06296851574212893,5.0,1,175.0,PETROL
73607,8253,ADT,1.0,4050.0,1720.0,1455.0,1630,KIA,Rio,UB,2570.0,0.06672226855713094,5.0,1,185.0,PETROL
73608,8253,ADU,1.0,4530.0,1775.0,1460.0,1720,KIA,"CERATO,FORTE",TD,2650.0,0.07259953161592506,5.0,1,190.0,PETROL
73611,8253,ADX,1.0,4045.0,1720.0,1455.0,1560,KIA,Rio,UB,2570.0,0.05464006938421509,5.0,1,172.0,PETROL
73614,8253,AEA,1.0,4120.0,1785.0,1610.0,1710,KIA,SOUL,AM,2550.0,0.07279693486590039,5.0,1,180.0,PETROL
73615,8253,AEB,1.0,4120.0,1785.0,1610.0,1710,KIA,SOUL,AM,2550.0,0.0789272030651341,5.0,1,180.0,PETROL
73617,8253,AED,1.0,4370.0,1720.0,1455.0,1620,KIA,Rio,UB,2570.0,0.06614303431169904,5.0,1,187.0,PETROL
73618,8253,AEE,1.0,4365.0,1720.0,1455.0,1560,KIA,Rio,UB,2570.0,0.05426356589147287,5.0,1,170.0,PETROL
73619,8253,AEF,1.0,4845.0,1830.0,1455.0,2050,KIA,Optima,TFE,2795.0,0.06499261447562776,5.0,8,190.0,PETROL
73621,8253,AEH,1.0,4685.0,1885.0,1700.0,2510,KIA,SORENTO,XM FL,2700.0,0.08011363636363636,7.0,1,190.0,PETROL
73622,8253,AEI,2.0,4685.0,1885.0,1700.0,2510,KIA,SORENTO,XM FL,2700.0,0.07704918032786885,7.0,1,190.0,PETROL
73627,8253,AEN,1.0,4560.0,1780.0,1445.0,1740,KIA,"CERATO,FORTE",YD,2700.0,0.07243614182234083,5.0,1,200.0,PETROL
73628,8253,AEO,1.0,4560.0,1780.0,1445.0,1760,KIA,"CERATO,FORTE",YD,2700.0,0.08783029400818756,5.0,1,209.0,PETROL
73629,8253,AEP,1.0,4525.0,1805.0,1605.0,2140,KIA,Carens or Rondo,RP,2750.0,0.06462140992167102,7.0,1,185.0,PETROL
73630,8253,AEQ,1.0,4525.0,1805.0,1605.0,2200,KIA,Carens or Rondo,RP,2750.0,0.0823045267489712,7.0,1,203.0,PETROL
73633,8253,AET,1.0,4525.0,1805.0,1605.0,2200,KIA,Carens or Rondo,RP,2750.0,0.07723963279518835,7.0,1,203.0,PETROL
73634,8253,AEU,1.0,4685.0,1885.0,1700.0,2510,KIA,SORENTO,XM FL,2700.0,0.11214953271028037,7.0,1,190.0,PETROL
73635,8253,AEV,2.0,4685.0,1885.0,1700.0,2510,KIA,SORENTO,XM FL,2700.0,0.10805084745762712,7.0,1,190.0,PETROL
73636,8253,AEW,1.0,4530.0,1780.0,1420.0,1800,KIA,"CERATO,FORTE",YD,2700.0,0.10642071656615822,5.0,1,224.0,PETROL
73637,8253,AEX,1.0,4530.0,1780.0,1420.0,1760,KIA,"CERATO,FORTE",YD,2700.0,0.08594319009468318,5.0,1,209.0,PETROL
73638,8253,AEY,1.0,3595.0,1595.0,1480.0,1400,KIA,"Picanto, Morning",TA,2385.0,0.0486873508353222,5.0,6,157.0,PETROL
73639,8253,AEZ,1.0,4140.0,1800.0,1593.0,1850,KIA,SOUL,PS,2570.0,0.06620589305201892,5.0,1,182.0,PETROL
73640,8253,AFA,1.0,4140.0,1800.0,1606.0,1850,KIA,SOUL,PS,2570.0,0.07062249726974881,5.0,1,185.0,PETROL
73641,8253,AFB,1.0,4140.0,1800.0,1593.0,1860,KIA,SOUL,PS,2570.0,0.0808008580622095,5.0,1,188.0,PETROL
73643,8253,AFD,1.0,4140.0,1800.0,1593.0,1960,KIA,SOUL,PSEV,2570.0,0.05137963843958135,5.0,4,145.0,ELECTRIC
73644,8253,AFE,2.0,4440.0,1855.0,1630.0,2050,KIA,"Sportage,SL",SL,2640.0,0.07920792079207921,5.0,1,185.0,PETROL
73645,8253,AFF,1.0,4440.0,1855.0,1630.0,1980,KIA,"Sportage,SL",SL,2640.0,0.07439104674127715,5.0,1,185.0,PETROL
73646,8253,AFG,2.0,4440.0,1855.0,1630.0,2030,KIA,"Sportage,SL",SL,2640.0,0.0710691823899371,5.0,1,184.0,PETROL
