abi_code,INFORCE,MARKET_QTY
53627918,3,12
53627919,3,8
53627920,24,323
53627921,4,317
53627922,25,427
53627923,11,245
53627924,9,223
53627925,80,"1,054"
53627926,9,177
53627927,2,6
53627928, -   ,1
53627929,1,2
53627930,23,385
53627931,62,847
53627932,1,2
53627933, -   ,33
53627934,12,301
53627935,417,"3,987"
53627936,3,65
53627937,37,830
53627938,52,577
53627939,4,16
53627940,19,233
53627941,349,"2,680"
53627942,145,"9,417"
53627943,132,681
53627944,191,507
53627945,32,298
53627946,668,"5,476"
53627947,"1,472",1472
53627948,4,119
53627949,171,"12,395"
53627950,73,264
53627951,"2,044","19,195"
53627952,734,"5,702"
53627953,35,235
53627954,359,"1,572"
53627955,499,"5,366"
53627956,515,"3,662"
53627957,"2,838","9,741"
53627958,233,"1,403"
53627959,16,34
53627960,6,34
53627961,13,73
53627962, -   ,0
53627963,5,126
53627964,23,509
53627965,19,88
53627966,3,3
53627967,6,51
53627968,23,379
53627969,0,114
53627970,21,109
53627971,8,482
53627972,22,151
53627973,29,236
53627974,3,87
53627975,16,216
53627976,15,149
53627977,17,72
53627978,1,15
53627979,1,14
53627980, -   ,23
53627981, -   ,3
53627982, -   ,4
53627983, -   ,7
53627984, -   ,2
53627985, -   ,23
53627986, -   ,2
53627987, -   ,49
53627988,0,65
53627989,15,23
53627990,47,109
53627991,15,75
53627992,86,202
53627993,62,389
53627994,14,249
53627995,7,71
53627996,9,68
53627997,4,15
53627998,31,117
53627999,1,4
53628000,4,8
53628001, -   ,15
53628002,3,31
53628003, -   ,6
53628004,2,5
53628005,9,68
53628006,14,179
53628007,2,8
53628008,52,254
53628009,6,56
53628010,35,445
53628011, -   ,4
53628012,3,15
53628013,21,116
53628014,6,9
53628015,74,259
53628016,40,345
53628017,17,327
53628018, -   ,7
53628019,8,189
53628020,3,17
53628021,30,558
53628022,19,171
53628023, -   ,0
53628024,26,124
53628025,34,341
53628026,0,254
53628027,9,103
53628028,38,277
53628029, -   ,187
53628030,13,123
53628031,4,66
53628032,17,192
53628033,10,89
53628034,0,213
53628035,39,588
53628036,272,"4,206"
53628037,4,44
53628038,1,24
53628039, -   ,0
53628040, -   ,22
53628041,5,31
53628042,8,58
53628043,17,131
53628044,13,106
53628045,2,39
53628046,1,26
53628047,9,161
53628048,25,953
53628049,27,"1,073"
53628050,144,"1,499"
53628051, -   ,0
53628052,37,"1,020"
53628053,10,108
53628054,13,249
53628055, -   ,0
53628056, -   ,0
53628057,52,476
53628059, -   ,0
53628060, -   ,0
53628061, -   ,0
53628062, -   ,0
53628063,53,"7,155"
53628064,75,"5,794"
53628065,177,432
53628066,84,"2,741"
53628067,143,761
53628068,13,141
53628069,9,188
53628070,6,150
53628071,1,389
53628072,1,196
53628073, -   ,312
53628074,7,56
53628075,4,690
53628076, -   ,0
53628077,279,"2,158"
53628079, -   ,2
53628080,"1,416","9,975"
53628081,246,"11,941"
53628082, -   ,0
53628083,589,"3,568"
53628084,563,"7,021"
53628085, -   ,0
53628086, -   ,0
53628087, -   ,0
53628088,2,18
53628089,7,121
53628090, -   ,0
53628091,57,241
53628092,110,"2,958"
53628093,169,"1,019"
53628094,"2,856","15,260"
53628095,954,"10,594"
53628096,28,904
53628097,12,190
53628098,394,"1,620"
53628099,352,"3,063"
53628100, -   ,0
53628101, -   ,0
53628102,2,2
53628103, -   ,0
53628104,61,"1,014"
53628105,74,793
53628106,74,465
53628107,18,249
53628108,2,71
53628109,9,51
53628110,2,12
53628111,2,12
53628112,14,234
53628113,515,"3,384"
53628114,98,772
53628115,10,75
53628116,55,880
53628117,51,51
53628118,2,2
53628119,177,"1,814"
53628120,11,85
53628121,18,463
53628122,2,51
53628123,2,46
53628124,2,18
53628125,3,31
53628126,6,21
53628127, -   ,24
53628128, -   ,18
53628129, -   ,10
53628130, -   ,29
53628131,5,25
53628132,2,10
53628133, -   ,26
53628134,2,9
53628135,2,8
53628136, -   ,19
53628137,1,1
53628138,1,1
53628139, -   ,0
53628140,318,"1,843"
53628141,41,526
53628142,53,954
53628143,103,"2,257"
53628144,4,"2,456"
53628145,7,"3,156"
53628146,8,"1,899"
53628147,18,"1,589"
53628148,29,"6,181"
53628149, -   ,8
53628150,2,16
53628151, -   ,12
53628152, -   ,12
53628153,6,32
53628154,24,57
53628155,53,757
53628156, -   ,"1,061"
53628157,391,"4,070"
53628158,303,"1,436"
53628159,344,"1,305"
53628160,144,447
53628161,319,"2,042"
53628162,350,984
53628163,2,95
53628164,2,36
53628165,4,25
53628166,8,10
53628167,7,29
53628168, -   ,83
53628169,20,128
53628170,146,708
53628171,83,813
53628172,27,"1,978"
53628173, -   ,"3,783"
53628174, -   ,"1,989"
53628175, -   ,0
53628176,6,6
53628177,4,4
53628178,1,1
53628179, -   ,19
53628180,7,7
53628181,3,3
53628182,2,2
53628183,3,3
53628184, -   ,0
53628185, -   ,0
53628186, -   ,0
53628187, -   ,0
53628188, -   ,0
53628189,811,"17,485"
53628190,"1,330","1,330"
53628191,95,492
53628192,630,"17,950"
53628193,80,"10,729"
53628197,64,228
53628198,26,115
53628199,12,68
53628200,8,8
53628201,19,188
53628202,46,715
53628203,395,"8,363"
53628204,76,"15,281"
53628205, -   ,19
53628206,79,"2,210"
53628207,157,"1,812"
53628208, -   ,50
53628209, -   ,246
53628210,13,396
53628211,78,940
53628212, -   ,13
53628213,1,9
53628214,1,13
53628215, -   ,17
53628216,2,15
53628217,1,8
53628218,100,968
53628219,101,107
53628220,105,"1,324"
53628221,50,533
53628222,235,"5,107"
53628223,124,"1,111"
53628224,5,"1,471"
53628225,35,"6,147"
53628226,5,801
53628227,2,"1,178"
53628228, -   ,1
53628229, -   ,"3,601"
53628230,1,1
53628231,1,1
53628232,9,133
53628233,5,328
53628234,65,650
53628235,108,"1,095"
53628236,85,753
53628237,24,365
53628238,1,18
53628239,2,21
53628240,1,6
53628241,1,6
53628242,3,345
53628243,27,458
53628244,4,813
53628245,29,"1,077"
53628248,33,291
53628249, -   ,46
53628250, -   ,1
53628251, -   ,1
53628252, -   ,1
53628253, -   ,1
53628254, -   ,"2,426"
53628255, -   ,103
53628256, -   ,81
53628257, -   ,113
53628258, -   ,68
53628259, -   ,"3,069"
53628260, -   ,113
53628261, -   ,97
53628262, -   ,98
53628263,44,"1,768"
53628264,142,"1,461"
53628265,16,482
53628266,409,"5,105"
53628267,215,"5,968"
53628268,821,"18,796"
53628269,58,"1,164"
53628270,279,"7,333"
53628271,260,"7,865"
53628272,970,"27,094"
53628273,42,709
53628274,827,"7,836"
53628275,4,346
53628276,112,"1,648"
53628277, -   ,75
53628278,9,186
53628279,95,"1,709"
53628280,0,671
53628281,1,30
53628282,35,538
53628283,175,"1,791"
53628284,74,564
53628285,63,416
53628286,6,33
53628287,1,340
53628288,154,986
53628289,151,"3,172"
53628290,31,"2,072"
53628291,531,"5,670"
53628292,44,474
53628293,10,567
53628294,2,51
53628295,8,959
53628296,9,211
53628298,1,20
53628299,2,73
53628300,3,27
53628301,80,257
53628302,122,502
53628303,20,94
53628304,11,88
53628305,543,"2,577"
53628306,206,"2,246"
53628307,2,135
53628308,17,112
53628309,678,"3,229"
53628310,240,973
53628311,57,334
53628312,99,346
53628313,163,627
53628314,325,666
53628315,34,283
53628316,92,"1,309"
53628317,244,"1,685"
53628318,76,"1,701"
53628319,454,"2,350"
53628320,8,80
53628321, -   ,9
53628322,9,"1,174"
53628323,6,"1,072"
53628324,6,385
53628325,3,257
53628326,25,"1,453"
53628327,30,322
53628328,3,59
53628329,163,"2,214"
53628330,103,484
53628331,21,307
53628332,20,244
53628333,95,453
53628334,125,"1,495"
53628335,83,749
53628336,34,877
53628337,11,28
53628338,11,"10,779"
53628339, -   ,70
53628340,3,14
53628341,271,826
53628342,32,92
53628343,294,"3,560"
53628344,398,"4,958"
53628345,119,"6,600"
53628346,"2,761","11,638"
53628347,3,671
53628348,"1,101","10,980"
53628349,"1,108","5,935"
53628350,101,611
53628351,39,568
53628352,16,34
53628353,3,65
53628354,69,418
53628355,3,86
53628356,17,128
53628357, -   ,35
53628358,12,423
53628359,41,179
53628360,25,110
53628361,18,284
53628362,52,621
53628363,22,295
53628364,16,111
53628365,29,96
53628366,1,"2,643"
53628367,24,565
53628368,55,331
53628369,33,314
53628370,43,479
53628371,476,"8,942"
53628372, -   ,6
53628373, -   ,392
53628374, -   ,0
53628375, -   ,0
53628376,409,"2,591"
53628377, -   ,0
53628378,4,4
53628379,30,"1,255"
53628380,5,57
53628381,34,323
53628382,22,361
53628383,77,"1,339"
53628384,9,183
53628385,208,"2,564"
53628386,59,716
53628387,331,"3,266"
53628388,46,390
53628389,94,540
53628390,6,71
53628391,139,755
53628392,61,639
53628393,13,323
53628394,66,653
53628395,4,188
53628396,271,"2,204"
53628397,87,"1,088"
53628398,28,201
53628399,17,243
53628400,25,171
53628401,84,275
53628402,704,"3,980"
53628403,164,823
53628404,11,783
53628405,121,"1,146"
53628406,7,560
53628407,491,"4,606"
53628408,488,"5,303"
53628409,25,211
53628410,267,"1,134"
53628411,222,"1,402"
53628412,86,546
53628413,0,960
53628414,28,197
53628415,130,"1,644"
53628416,68,812
53628417,36,460
53628418, -   ,52
53628419,23,293
53628420,55,328
53628421,6,63
53628422,73,675
53628423,773,"12,176"
53628424,196,"2,110"
53628425,175,879
53628426,996,"3,483"
53628427,10,10
53628428,13,13
53628429,28,28
53628430,1,8
53628431,3,40
53628432,12,75
53628433,10,30
53628434,11,101
53628435, -   ,569
53628436, -   ,299
53628437, -   ,21
53628438, -   ,23
53628439, -   ,"2,443"
53628440,1,"2,201"
53628441, -   ,"1,931"
53628442,1,"1,530"
53628443,16,374
53628444,7,389
53628445,14,115
53628446,16,110
53628447,70,"1,055"
53628448,7,82
53628449,110,"2,489"
53628450,160,"1,526"
53628451,67,484
53628452,133,912
53628453,1,3
53628454,7,78
53628455, -   ,9
53628456,46,501
53628457,21,315
53628458,12,329
53628459,12,111
53628460,10,43
53628461,20,166
53628462,13,43
53628463,21,115
53628464,2,32
53628465,14,43
53628466,9,120
53628467,12,141
53628468,0,231
53628469,77,338
53628470,23,385
53628471, -   ,24
53628472,17,492
53628473,3,34
53628474,3,554
53628475,4,94
53628476,3,47
53628477,6,44
53628478,8,311
53628479,10,157
53628480, -   ,12
53628481,2,8
53628482,1,8
53628483, -   ,5
53628484,42,"1,020"
53628485,5,13
53628486,5,57
53628487,0,543
53628488,40,165
53628489,10,52
53628490,88,802
53628491,153,274
53628492,246,774
53628493,74,"1,004"
53628494,78,138
53628495,41,166
53628496,11,39
53628497,152,"1,254"
53628498,94,"1,116"
53628499,30,327
53628500,12,43
53628501,22,175
53628502,15,535
53628503,24,268
53628504,3,29
53628505,4,82
53628506,8,145
53628507,39,"1,203"
53628508,43,829
53628509,43,652
53628510,26,216
53628511,6,165
53628512,37,771
53628513,13,55
53628514,25,"2,960"
53628515,76,"4,338"
53628516,159,"6,921"
53628517,81,578
53628518,61,61
53628519,3,49
53628520,6,40
53628521,9,97
53628522,33,"4,893"
53628523,59,698
53628524,1,1
53628525, -   ,0
53628526,9,212
53628527,7,242
53628528,11,146
53628529,242,"5,827"
53628530,0,"6,502"
53628531,2,297
53628532,25,850
53628533,7,"2,986"
53628534,0,"2,220"
53628535,26,557
53628536,135,"1,130"
53628537,16,90
53628538,38,435
53628539,18,616
53628540,4,"1,768"
53628541,34,590
53628542,97,"1,212"
53628543,9,458
53628544,30,631
53628545,3,123
53628546,97,629
53628547,35,"1,039"
53628548,40,210
53628549,32,694
53628550,7,198
53628551,16,168
53628552, -   ,4
53628553,6,55
53628554,1,5
53628555,16,31
53628556,9,136
53628557,8,84
53628558,12,46
53628559,40,754
53628560,8,116
53628561,2,7
53628562,2,78
53628563,19,235
53628564,0,814
53628565,4,20
53628566,150,"5,246"
53628567,33,808
53628568,19,153
53628569,19,173
53628570,34,"1,382"
53628571,96,"2,520"
53628572,10,48
53628573,69,254
53628574,370,"2,840"
53628575,41,595
53628576,140,441
53628577,80,163
53628578,84,629
53628579,15,70
53628580,1,1
53628581,1,8
53628582,4,55
53628583,4,59
53628584,17,178
53628585,33,745
53628586,3,60
53628587,5,28
53628588,19,"1,009"
53628589,81,522
53628590,8,266
53628591,5,137
53628592, -   ,5
53628593,2,10
53628594,3,27
53628595,78,"1,929"
53628596,1,31
53628597,10,"15,490"
53628598,420,"12,532"
53628599,65,"5,792"
53628600,2,18
53628601,58,852
53628602,17,466
53628603,132,"8,158"
53628604,8,248
53628605,886,"11,327"
53628606,0,456
53628607,96,254
53628608, -   ,7
53628609,4,25
53628610,119,194
53628611,73,575
53628612,48,"1,051"
53628613,1,41
53628614,18,156
53628615,87,820
53628616,34,352
53628617,48,832
53628618,13,44
53628619,3,45
53628620,18,596
53628621,1,47
53628622,52,463
53628623,5,5
53628624,43,43
53628625,2,2
53628626,1,1
53628627, -   ,0
53628628,5,5
53628629,14,14
53628630,163,163
53628631,11,11
53628632,79,79
53628633,3,3
53628634,4,4
53628635,1,1
53628636, -   ,0
53628637, -   ,0
53628638,8,8
53628639,2,2
53628640,3,3
53628641, -   ,0
53628642, -   ,65
53628643, -   ,0
53628644, -   ,63
53628645, -   ,0
53628646, -   ,158
53628647, -   ,6
53628648, -   ,32
53628649, -   ,9
53628650, -   ,78
53628651, -   ,77
53628652, -   ,0
53628653, -   ,48
53628654, -   ,105
53628655, -   ,171
53628656,27,100
53628657,252,"1,001"
53628658, -   ,168
53628659,124,538
53628660, -   ,16
53628661, -   ,21
53628662,8,45
53628663,7,94
53628664,179,667
53628665,62,207
53628666,67,688
53628667,259,408
53628668,53,254
53628669,48,438
53628670,205,"1,497"
53628671,38,455
53628672,68,"1,029"
53628673,10,829
53628674,2,73
53628675,10,59
53628676,39,470
53628677,5,5
53628678,99,"2,225"
53628679,41,170
53628680,8,131
53628681,29,"2,925"
53628682,4,4
53628683,5,5
53628684,10,10
53628685, -   ,2
53628686,72,476
53628687,14,223
53628688,51,298
53628689,17,47
53628690,22,155
53628691,204,"5,437"
53628692,45,"3,207"
53628693,634,"4,908"
53628694,6,"6,059"
53628695,97,"2,133"
53628696,129,893
53628697,63,908
53628698,1,1
53628699, -   ,1
53628700,2,4
53628701, -   ,0
53628702, -   ,0
53628703, -   ,0
53628704,1,2
53628705, -   ,0
53628706, -   ,0
53628707,1,1
53628708, -   ,0
53628709, -   ,9
53628710,3,39
53628711,42,268
53628712,69,426
53628713,17,141
53628714,193,866
53628715,41,184
53628716,150,499
53628717,27,180
53628718,"3,158","12,542"
53628719,971,"8,260"
53628720,23,87
53628721,442,"4,852"
53628722,"1,340","9,636"
53628723,8,39
53628724,142,"1,532"
53628725,43,669
53628726, -   ,20
53628727,43,236
53628728,68,"1,132"
53628729, -   ,0
53628730, -   ,0
53628731,362,"1,805"
53628732,164,"7,808"
53628733,22,"1,065"
53628734,74,"2,798"
53628735,229,"3,599"
53628736,"1,124","12,096"
53628737,41,287
53628738,654,"4,797"
53628739,15,192
53628740,141,809
53628741,31,169
53628742,31,741
53628743,8,830
53628744,4,789
53628745,23,458
53628746,12,246
53628747,2,91
53628748,12,191
53628749,5,696
53628750,3,433
53628751,6,414
53628752,19,112
53628753,6,344
53628754,15,82
53628755,131,607
53628756,13,119
53628757,117,709
53628758,205,671
53628759,12,117
53628760,102,474
53628761,46,"1,020"
53628762, -   ,88
53628763,99,"1,769"
53628764,53,519
53628765,9,120
53628766,285,"1,833"
53628767,173,"1,173"
53628768,34,133
53628769,53,596
53628770,183,662
53628771,9,81
53628772, -   ,41
53628773,7,52
53628774,10,66
53628775,1,28
53628776,5,53
53628777,1,3
53628778,1,33
53628779,1,11
53628780, -   ,100
53628781,108,924
53628782,105,"1,061"
53628783,31,271
53628784,151,662
53628785,9,19
53628786,3,34
53628787,2,69
53628788,3,9
53628789,6,302
53628790,6,108
53628791,1,68
53628792, -   ,5
53628793,32,205
53628794,27,185
53628795,35,337
53628796,17,243
53628797,77,601
53628798,1,30
53628799,7,64
53628800,8,61
53628801,6,53
53628802,12,129
53628803,5,41
53628804,2,44
53628806,2,16
53628807,47,123
53628808,7,38
53628809,341,"5,615"
53628810,14,73
53628811,10,114
53628812,19,66
53628813,18,290
53628814,14,285
53628815,12,864
53628816,8,268
53628817,3,436
53628818,52,542
53628819,96,"1,764"
53628820,1,36
53628821,40,201
53628822,2,25
53628823,6,54
53628824,54,477
53628825,28,52
53628826,75,636
53628827,494,"3,325"
53628828,232,651
53628829,166,437
53628830,877,"13,450"
53628831,0,"2,786"
53628832,"1,000","5,524"
53628833,492,"2,099"
53628834,443,"2,294"
53628835,369,"2,480"
53628836,935,"4,805"
53628837,0,"1,812"
53628838,661,"2,614"
53628839,502,"2,410"
53628840,423,"4,270"
53628841,16,108
53628842,5,196
53628843,12,"1,152"
53628844,95,385
53628845,172,"1,757"
53628846,143,"1,543"
53628848,12,33
53628849, -   ,3
53628850,79,171
53628851,11,366
53628852,177,453
53628853,23,232
53628854,36,144
53628855,28,77
53628856,11,252
53628857,24,105
53628858,92,653
53628859,168,878
53628860,41,586
53628861,18,966
53628862,452,"2,295"
53628863,"1,061","3,638"
53628864,744,"3,286"
53628865,24,44
53628866,30,552
53628867,626,"3,285"
53628868,712,"3,649"
53628869,114,581
53628870,7,780
53628871,4,25
53628872,4,31
53628873,493,"5,512"
53628874,822,"7,194"
53628875,16,436
53628876,88,650
53628877,151,"1,418"
53628878,350,"1,152"
53628879,73,"1,342"
53628880,259,"2,248"
53628881,13,106
53628882,133,481
53628883,13,71
53628884,9,392
53628885,76,"1,278"
53628886,39,"1,525"
53628887,4,51
53628888,5,59
53628889,30,325
53628890,90,90
53628891,19,440
53628892,29,173
53628893, -   ,19
53628894,4,79
53628895,3,64
53628896,33,285
53628897,14,379
53628898,230,"1,617"
53628899,4,472
53628900,14,305
53628901, -   ,47
53628902,28,91
53628903,15,227
53628904,31,66
53628905, -   ,1
53628906,11,53
53628907,13,191
53628908,1,20
53628909,13,98
53628910,16,30
53628911, -   ,0
53628912, -   ,0
53628913, -   ,0
53628914, -   ,0
53628915,7,84
53628916, -   ,0
53628917,11,473
53628918, -   ,0
53628919,53,166
53628920, -   ,0
53628921,14,116
53628922,23,23
53628923,12,88
53628924, -   ,0
53628925,2,20
53628926,14,235
53628927,23,51
53628928,2,40
53628929,19,388
53628930,107,820
53628931,2,48
53628932,15,66
53628933,6,225
53628934,21,21
53628935,3,46
53628936,91,"3,219"
53628937,169,"4,727"
53628938,36,692
53628939,113,"1,233"
53628940,127,"2,638"
53628941,49,424
53628942,925,"12,945"
53628943,679,"5,679"
53628944,4,93
53628945,23,612
53628946, -   ,7
53628947,206,"1,235"
53628948,25,"1,264"
53628949,10,47
53628950,28,"3,028"
53628951,531,"1,653"
53628952,31,217
53628953,"1,070","8,313"
53628954,"1,454","5,511"
53628955, -   ,17
53628956,4,13
53628957, -   ,7
53628958,163,"2,092"
53628959, -   ,34
53628960,182,"1,431"
53628961,72,"1,464"
53628962,0,"5,467"
53628963,282,"3,439"
53628964,5,168
53628965,38,293
